t,v_raw,v_filtered,u,x,y,dt
8.099999999999980105e+00,1.499969089226747432e+00,1.499981379129607717e+00,1.179387471520587649e-01,-1.407436779518925007e+01,-7.811547259225915418e+00,5.000000000000071054e-02
8.149999999999980815e+00,1.499945927337859475e+00,1.499952623316397782e+00,1.180611419437699317e-01,-1.400012469102780344e+01,-7.800633580534149125e+00,5.000000000000071054e-02
8.199999999999981526e+00,1.499878521319086611e+00,1.499892517378500267e+00,1.183187167616533975e-01,-1.392589674208016426e+01,-7.789642012363641399e+00,5.000000000000071054e-02
8.249999999999982236e+00,1.499978843625510372e+00,1.499962538703565551e+00,1.180521853496133700e-01,-1.385167344735282846e+01,-7.778584452956421202e+00,5.000000000000071054e-02
8.299999999999982947e+00,1.499987490139506496e+00,1.499982777422001368e+00,1.179764663077081943e-01,-1.377746037387384170e+01,-7.767455744132968576e+00,5.000000000000071054e-02
8.349999999999983658e+00,1.499930614327980472e+00,1.499940466663809646e+00,1.181544580087664498e-01,-1.370326199172201598e+01,-7.756249728475890670e+00,5.000000000000071054e-02
8.399999999999984368e+00,1.500042513984847670e+00,1.500023239735568614e+00,1.178254685016567604e-01,-1.362907099021388113e+01,-7.744955818753166632e+00,5.000000000000071054e-02
8.449999999999985079e+00,1.499916437635482547e+00,1.499936609946520782e+00,1.181778403930993093e-01,-1.355490108754288414e+01,-7.733566677232696307e+00,5.000000000000071054e-02
8.499999999999985789e+00,1.499804607963836300e+00,1.499829539917891585e+00,1.186323426866600084e-01,-1.348075173070417954e+01,-7.722082603794629740e+00,5.000000000000071054e-02
8.549999999999986500e+00,1.500040034396732835e+00,1.500000277125147718e+00,1.179635560317405796e-01,-1.340660502585517122e+01,-7.710501395194427232e+00,5.000000000000071054e-02
8.599999999999987210e+00,1.500065058318835742e+00,1.500052822731825497e+00,1.177468606578582211e-01,-1.333247189744051653e+01,-7.698825343180208058e+00,5.000000000000071054e-02
8.649999999999987921e+00,1.499893471841951653e+00,1.499923569337339391e+00,1.182688654316980115e-01,-1.325836129463753288e+01,-7.687064483461901077e+00,5.000000000000071054e-02
8.699999999999988631e+00,1.500022977212060349e+00,1.500004201489795630e+00,1.179521859044944110e-01,-1.318425709578787597e+01,-7.675219900796878214e+00,5.000000000000071054e-02
8.749999999999989342e+00,1.500019307623327469e+00,1.500016454443250158e+00,1.179008025693293327e-01,-1.311016633950181109e+01,-7.663292676348710586e+00,5.000000000000071054e-02
8.799999999999990052e+00,1.499863618379437824e+00,1.499892485383125695e+00,1.184085178361277135e-01,-1.303609668415520062e+01,-7.651285922703239706e+00,5.000000000000071054e-02
8.849999999999990763e+00,1.499909398569310603e+00,1.499906204081074002e+00,1.183741209402110472e-01,-1.296203864343991974e+01,-7.639192766529892431e+00,5.000000000000071054e-02
8.899999999999991473e+00,1.499969569255305224e+00,1.499957601119823458e+00,1.181815534580293869e-01,-1.288799042873013967e+01,-7.627020454944640093e+00,5.000000000000071054e-02
8.949999999999992184e+00,1.500019082028259731e+00,1.500007469784615743e+00,1.179846921066236565e-01,-1.281395343575714740e+01,-7.614764759449142772e+00,5.000000000000071054e-02
8.999999999999992895e+00,1.500018374807551513e+00,1.500016315114770737e+00,1.179466841932623744e-01,-1.273993041100051116e+01,-7.602425067089427557e+00,5.000000000000071054e-02
9.049999999999993605e+00,1.499958458338691791e+00,1.499969386072152133e+00,1.181368028775751089e-01,-1.266592600326109697e+01,-7.589992844109417547e+00,5.000000000000071054e-02
9.099999999999994316e+00,1.499897378329795083e+00,1.499910978835541808e+00,1.183839186598993898e-01,-1.259194067254202665e+01,-7.577466402218753672e+00,5.000000000000071054e-02
9.149999999999995026e+00,1.500001143937088610e+00,1.499984113949178965e+00,1.181007438282594135e-01,-1.251796660763574920e+01,-7.564841038955852248e+00,5.000000000000071054e-02
9.199999999999995737e+00,1.499923575696368694e+00,1.499935009895362992e+00,1.183064678289068583e-01,-1.244401135161427518e+01,-7.552130067359793308e+00,5.000000000000071054e-02
9.249999999999996447e+00,1.500026478142558739e+00,1.500009202022229093e+00,1.180139812420825107e-01,-1.237006482706189558e+01,-7.539336962293086586e+00,5.000000000000071054e-02
9.299999999999997158e+00,1.499996465544227942e+00,1.499998871154188507e+00,1.180546770447175042e-01,-1.229613263969738313e+01,-7.526470788200532169e+00,5.000000000000071054e-02
9.349999999999997868e+00,1.500038966598801426e+00,1.500031393547529124e+00,1.179208244326787058e-01,-1.222221155362504064e+01,-7.513528556264098768e+00,5.000000000000071054e-02
9.399999999999998579e+00,1.499963996362566609e+00,1.499976726046506004e+00,1.181397393930854189e-01,-1.214830953416456438e+01,-7.500500077060399562e+00,5.000000000000071054e-02
9.449999999999999289e+00,1.499876973235376720e+00,1.499895814107713665e+00,1.184781258555345218e-01,-1.207442971020222799e+01,-7.487372040185171329e+00,5.000000000000071054e-02
9.500000000000000000e+00,1.499987652982379238e+00,1.499970306859562896e+00,1.181924797733455712e-01,-1.200056371421354839e+01,-7.474133569476721917e+00,5.000000000000071054e-02
9.550000000000000711e+00,1.500068552285717116e+00,1.500049996121626261e+00,1.178700530364192867e-01,-1.192671306761381622e+01,-7.460785549532414684e+00,5.000000000000071054e-02
9.600000000000001421e+00,1.500029297719142063e+00,1.500033207142389191e+00,1.179289653149422357e-01,-1.185288197033180424e+01,-7.447341079050794121e+00,5.000000000000071054e-02
9.650000000000002132e+00,1.499996158624463893e+00,1.500003156185621300e+00,1.180460158185432373e-01,-1.177906816223325492e+01,-7.433811335135201759e+00,5.000000000000071054e-02
9.700000000000002842e+00,1.499924948074515596e+00,1.499939719678647476e+00,1.183069051102058067e-01,-1.170527256647404002e+01,-7.420202830397391480e+00,5.000000000000071054e-02
9.750000000000003553e+00,1.499929415605312011e+00,1.499931361793374940e+00,1.183537898817587086e-01,-1.163149206677978320e+01,-7.406511610131535583e+00,5.000000000000071054e-02
9.800000000000004263e+00,1.499942176447837117e+00,1.499940133823456145e+00,1.183317733088873336e-01,-1.155772756053429440e+01,-7.392731053915949424e+00,5.000000000000071054e-02
9.850000000000004974e+00,1.499973461802607044e+00,1.499967166960453513e+00,1.182326604324900332e-01,-1.148397803747883472e+01,-7.378861476721597867e+00,5.000000000000071054e-02
9.900000000000005684e+00,1.499999846952907001e+00,1.499993674499631613e+00,1.181301418293122518e-01,-1.141024266077858762e+01,-7.364909716096216918e+00,5.000000000000071054e-02
9.950000000000006395e+00,1.500027155719782845e+00,1.500020831934143040e+00,1.180194794525115665e-01,-1.133651920311606887e+01,-7.350887577442184018e+00,5.000000000000071054e-02
1.000000000000000711e+01,1.499948894918389675e+00,1.499962482065606340e+00,1.182557535066428578e-01,-1.126281345817234225e+01,-7.336794433694355355e+00,5.000000000000071054e-02
